hero_1,hero_2,games,winrate
13,42,915,0.48633879781420764
13,44,480,0.4479166666666667
13,50,260,0.40384615384615385
42,44,935,0.48128342245989303
44,50,470,0.5
44,105,1160,0.4353448275862069
17,53,480,0.3645833333333333
17,109,215,0.5348837209302325
29,53,995,0.46733668341708545
29,109,350,0.45714285714285713
53,109,235,0.3191489361702128
71,109,620,0.45161290322580644
44,114,320,0.421875
86,109,620,0.4435483870967742
86,114,2095,0.4701670644391408
109,114,120,0.4583333333333333
16,37,670,0.4701492537313433
16,80,100,0.6
27,37,805,0.4782608695652174
37,80,260,0.5769230769230769
6,38,840,0.5
38,126,495,0.47474747474747475
16,41,740,0.4527027027027027
16,47,445,0.47191011235955055
16,74,1180,0.4322033898305085
41,47,865,0.4913294797687861
41,74,2815,0.4920071047957371
47,101,940,0.5106382978723404
38,63,845,0.4437869822485207
41,59,545,0.44036697247706424
41,63,560,0.48214285714285715
17,33,225,0.5333333333333333
33,70,190,0.6052631578947368
33,86,345,0.5652173913043478
33,97,260,0.4807692307692308
70,97,610,0.45081967213114754
26,136,1025,0.5073170731707317
27,75,1380,0.4927536231884058
29,136,565,0.5398230088495575
75,136,410,0.5365853658536586
22,49,850,0.4764705882352941
22,69,2170,0.5276497695852534
49,69,520,0.5384615384615384
49,74,790,0.4240506329113924
63,131,295,0.5254237288135594
73,126,910,0.554945054945055
73,131,330,0.5
99,131,295,0.3898305084745763
6,61,345,0.463768115942029
26,92,375,0.49333333333333335
61,92,45,0.3333333333333333
61,101,450,0.6
92,101,175,0.4857142857142857
27,90,795,0.5974842767295597
67,85,890,0.5730337078651685
67,90,405,0.5679012345679012
85,90,430,0.6744186046511628
2,50,890,0.601123595505618
2,70,980,0.5051020408163265
14,50,1125,0.5466666666666666
14,70,1865,0.42359249329758714
50,64,285,0.42105263157894735
64,70,875,0.4228571428571429
11,104,2525,0.5386138613861386
71,92,265,0.4528301886792453
92,104,225,0.37777777777777777
7,120,570,0.5701754385964912
7,135,565,0.5309734513274337
26,120,1755,0.49572649572649574
35,120,810,0.4567901234567901
120,135,295,0.4915254237288136
2,100,805,0.515527950310559
36,100,865,0.5953757225433526
41,87,680,0.4852941176470588
87,100,330,0.5151515151515151
6,32,465,0.5268817204301075
6,75,1365,0.45054945054945056
26,32,1315,0.4790874524714829
32,42,770,0.5454545454545454
32,75,650,0.5846153846153846
27,99,1680,0.5357142857142857
73,106,850,0.5823529411764706
73,121,480,0.4583333333333333
99,106,660,0.5303030303030303
99,121,395,0.4430379746835443
106,121,345,0.5362318840579711
59,74,960,0.5364583333333334
59,100,415,0.4819277108433735
74,100,1135,0.45374449339207046
100,104,1010,0.5
100,136,180,0.5833333333333334
104,136,665,0.49624060150375937
34,86,685,0.40145985401459855
34,94,160,0.28125
34,101,425,0.4
34,129,315,0.36507936507936506
1,123,1175,0.49361702127659574
7,123,885,0.4406779661016949
29,123,1305,0.5440613026819924
40,123,895,0.5251396648044693
7,67,1130,0.5707964601769911
7,76,510,0.5294117647058824
67,76,500,0.47
67,93,490,0.5816326530612245
76,93,970,0.4793814432989691
39,44,1240,0.4032258064516129
39,45,565,0.45132743362831856
44,45,350,0.2857142857142857
26,79,540,0.4166666666666667
29,73,1560,0.5608974358974359
63,79,270,0.46296296296296297
73,79,320,0.5
2,44,1445,0.5086505190311419
8,20,875,0.56
8,105,1385,0.51985559566787
20,37,530,0.5094339622641509
29,110,1070,0.5186915887850467
53,110,415,0.37349397590361444
37,44,900,0.55
37,49,680,0.4852941176470588
37,53,635,0.41732283464566927
44,49,430,0.4418604651162791
44,53,680,0.45588235294117646
53,84,1105,0.4796380090497738
14,48,2485,0.4869215291750503
47,48,610,0.5
47,64,835,0.47904191616766467
47,137,180,0.4722222222222222
48,137,265,0.5094339622641509
1,137,445,0.5168539325842697
31,137,640,0.4765625
97,137,205,0.3902439024390244
13,14,1405,0.4697508896797153
13,70,390,0.41025641025641024
13,101,615,0.4634146341463415
13,108,325,0.46153846153846156
14,108,1535,0.48534201954397393
1,86,2500,0.49
37,120,750,0.5066666666666667
44,112,415,0.42168674698795183
44,120,480,0.4375
69,112,500,0.61
69,120,770,0.5844155844155844
112,120,305,0.5409836065573771
35,70,1250,0.472
36,68,970,0.5412371134020618
36,70,1000,0.515
68,71,1590,0.5094339622641509
5,52,575,0.4608695652173913
9,52,275,0.43636363636363634
52,67,440,0.6477272727272727
52,104,850,0.5
7,61,570,0.5614035087719298
7,71,2195,0.510250569476082
8,61,305,0.45901639344262296
14,61,1190,0.4327731092436975
4,17,315,0.4126984126984127
4,42,610,0.5163934426229508
4,68,295,0.5423728813559322
4,74,905,0.5359116022099447
17,68,440,0.5113636363636364
68,74,1175,0.44680851063829785
6,123,875,0.49142857142857144
30,123,985,0.5329949238578681
61,123,355,0.5211267605633803
5,23,505,0.5643564356435643
5,27,995,0.6231155778894473
5,41,1245,0.5180722891566265
23,27,715,0.5384615384615384
23,36,355,0.5352112676056338
23,41,400,0.6
67,81,295,0.4576271186440678
67,92,105,0.5714285714285714
67,131,370,0.5945945945945946
81,92,70,0.7857142857142857
81,131,120,0.4166666666666667
86,92,280,0.5892857142857143
92,131,40,0.5
6,108,615,0.5121951219512195
25,50,565,0.504424778761062
50,62,155,0.6451612903225806
62,108,300,0.55
67,100,560,0.48214285714285715
67,121,460,0.45652173913043476
67,126,700,0.5785714285714286
100,121,175,0.4
100,126,465,0.40860215053763443
121,126,305,0.5245901639344263
3,21,205,0.4878048780487805
3,57,145,0.3793103448275862
11,35,1785,0.4425770308123249
11,57,385,0.5064935064935064
21,57,310,0.3709677419354839
35,57,580,0.4827586206896552
39,69,2295,0.5228758169934641
40,88,1240,0.4838709677419355
11,51,500,0.51
37,51,225,0.5111111111111111
37,93,1675,0.564179104477612
51,71,470,0.48936170212765956
51,93,510,0.5980392156862745
17,60,685,0.45255474452554745
17,126,120,0.5416666666666666
17,131,305,0.45901639344262296
26,126,1825,0.43561643835616437
26,131,590,0.4745762711864407
60,126,555,0.5225225225225225
60,131,395,0.4430379746835443
17,55,140,0.5
17,65,245,0.5918367346938775
17,121,350,0.4857142857142857
17,145,290,0.5
55,65,60,0.5
55,121,35,0.5714285714285714
55,145,70,0.5714285714285714
65,121,135,0.5185185185185185
65,145,120,0.4166666666666667
121,145,210,0.47619047619047616
15,16,480,0.4895833333333333
15,136,315,0.5873015873015873
16,35,1395,0.4946236559139785
16,40,1525,0.45901639344262296
16,136,245,0.4897959183673469
35,136,710,0.528169014084507
40,136,785,0.4840764331210191
1,19,810,0.4567901234567901
14,16,1890,0.5052910052910053
16,25,855,0.5497076023391813
48,74,1460,0.4691780821917808
48,123,645,0.46511627906976744
32,46,235,0.44680851063829785
32,60,365,0.5616438356164384
32,73,375,0.44
60,73,900,0.5611111111111111
60,75,965,0.5284974093264249
73,75,1335,0.48314606741573035
6,85,1300,0.5230769230769231
6,120,655,0.4732824427480916
6,136,475,0.43157894736842106
75,85,755,0.44370860927152317
75,120,755,0.5364238410596026
85,120,465,0.5053763440860215
120,136,245,0.4489795918367347
2,82,665,0.5488721804511278
30,82,715,0.6083916083916084
5,50,230,0.41304347826086957
5,55,165,0.5757575757575758
6,52,515,0.49514563106796117
6,55,215,0.5348837209302325
50,55,100,0.45
52,55,65,0.6153846153846154
93,99,1400,0.5214285714285715
93,136,635,0.4645669291338583
93,137,690,0.47101449275362317
99,136,330,0.5
99,137,65,0.6923076923076923
136,137,195,0.5128205128205128
46,54,530,0.41509433962264153
46,78,85,0.5882352941176471
46,111,315,0.5714285714285714
46,136,305,0.39344262295081966
54,78,225,0.4666666666666667
54,136,700,0.5
78,111,75,0.4
78,136,80,0.4375
111,136,95,0.7894736842105263
25,113,190,0.6052631578947368
96,113,225,0.6
1,65,435,0.4942528735632184
14,65,760,0.5263157894736842
38,65,265,0.4716981132075472
65,74,460,0.5434782608695652
11,48,710,0.45774647887323944
11,82,315,0.4444444444444444
42,48,705,0.6170212765957447
42,82,625,0.656
48,82,370,0.6081081081081081
82,86,865,0.5780346820809249
8,136,450,0.5222222222222223
61,105,525,0.580952380952381
61,136,155,0.3870967741935484
79,105,145,0.7586206896551724
105,136,440,0.4659090909090909
17,69,1215,0.5185185185185185
18,69,485,0.4845360824742268
27,69,2370,0.5126582278481012
21,39,1260,0.4523809523809524
33,71,465,0.4946236559139785
33,93,515,0.6019417475728155
27,145,715,0.5314685314685315
35,145,585,0.4358974358974359
85,145,325,0.5230769230769231
28,64,950,0.4631578947368421
64,67,1110,0.5045045045045045
64,119,290,0.4827586206896552
5,145,435,0.5287356321839081
42,110,1135,0.5638766519823789
54,110,1365,0.5164835164835165
110,145,290,0.4827586206896552
14,68,1620,0.4722222222222222
38,68,590,0.5
38,121,440,0.4772727272727273
68,121,140,0.39285714285714285
71,94,1230,0.6056910569105691
84,113,500,0.53
94,113,195,0.4358974358974359
22,37,1260,0.5357142857142857
22,136,565,0.48672566371681414
6,21,1215,0.448559670781893
21,42,1640,0.5091463414634146
21,50,430,0.5116279069767442
50,63,440,0.48863636363636365
27,76,910,0.46703296703296704
54,137,675,0.5925925925925926
71,137,810,0.5617283950617284
76,137,140,0.5714285714285714
34,66,25,0.2
34,73,400,0.3375
42,66,105,0.42857142857142855
42,70,715,0.5104895104895105
66,70,70,0.21428571428571427
66,73,30,0.5
70,73,470,0.4148936170212766
27,108,800,0.5875
67,108,435,0.5517241379310345
88,108,370,0.47297297297297297
7,10,740,0.5337837837837838
7,80,230,0.45652173913043476
10,73,280,0.5535714285714286
10,80,105,0.38095238095238093
73,80,280,0.48214285714285715
8,50,440,0.4431818181818182
50,54,890,0.47752808988764045
50,74,870,0.4942528735632184
50,106,415,0.5783132530120482
6,96,780,0.4551282051282051
64,96,585,0.4700854700854701
85,96,350,0.5142857142857142
21,81,360,0.3611111111111111
39,81,460,0.4782608695652174
46,81,195,0.41025641025641024
46,128,380,0.42105263157894735
81,128,125,0.32
1,111,385,0.4935064935064935
1,120,660,0.4696969696969697
2,65,425,0.47058823529411764
2,111,470,0.5212765957446809
2,120,710,0.4647887323943662
65,111,175,0.42857142857142855
65,120,200,0.475
15,74,1130,0.4911504424778761
15,89,145,0.41379310344827586
26,89,640,0.4921875
35,89,485,0.5051546391752577
74,89,605,0.48760330578512395
40,60,1680,0.5238095238095238
40,86,3050,0.5098360655737705
60,86,1880,0.5212765957446809
60,123,780,0.6282051282051282
7,25,1590,0.48742138364779874
7,88,635,0.4645669291338583
25,88,890,0.5112359550561798
26,64,1810,0.44751381215469616
26,145,930,0.4731182795698925
106,145,175,0.37142857142857144
44,87,620,0.45161290322580644
86,87,1025,0.47804878048780486
29,51,335,0.6268656716417911
45,46,270,0.4074074074074074
45,51,80,0.5
45,73,420,0.5476190476190477
46,51,165,0.6060606060606061
51,73,260,0.5384615384615384
25,39,975,0.48205128205128206
25,47,760,0.4342105263157895
25,49,585,0.4358974358974359
41,49,420,0.4880952380952381
47,49,390,0.5
2,85,945,0.5079365079365079
2,114,1290,0.45348837209302323
15,21,680,0.49264705882352944
15,85,560,0.5
21,114,965,0.38341968911917096
85,114,700,0.5571428571428572
10,93,245,0.5306122448979592
10,101,605,0.4297520661157025
14,59,1880,0.4920212765957447
59,101,755,0.4900662251655629
19,93,1155,0.43722943722943725
29,85,915,0.5792349726775956
31,85,850,0.5588235294117647
2,94,845,0.5443786982248521
26,94,1445,0.4809688581314879
30,72,635,0.41732283464566927
36,72,460,0.45652173913043476
72,126,295,0.423728813559322
75,126,860,0.38953488372093026
17,85,620,0.5241935483870968
60,70,615,0.4146341463414634
60,85,500,0.59
68,85,450,0.5333333333333333
48,75,885,0.5932203389830508
75,114,1165,0.4678111587982833
22,44,1555,0.4919614147909968
22,55,255,0.5098039215686274
26,55,335,0.5373134328358209
26,65,770,0.512987012987013
44,55,155,0.4838709677419355
44,65,255,0.37254901960784315
6,102,500,0.55
6,105,1445,0.5155709342560554
7,22,1565,0.5111821086261981
7,102,335,0.5373134328358209
7,105,1285,0.49416342412451364
22,102,455,0.46153846153846156
22,105,1085,0.5576036866359447
102,105,370,0.4594594594594595
44,135,440,0.4431818181818182
84,135,650,0.5384615384615384
101,135,630,0.5158730158730159
23,74,590,0.4830508474576271
23,90,180,0.5277777777777778
23,114,310,0.2903225806451613
50,73,385,0.5844155844155844
50,87,175,0.4857142857142857
50,110,235,0.48936170212765956
73,110,905,0.5359116022099447
87,110,375,0.6133333333333333
15,70,475,0.4
15,119,365,0.3972602739726027
15,120,375,0.4666666666666667
70,119,310,0.45161290322580644
70,120,480,0.46875
119,120,385,0.42857142857142855
14,126,1780,0.5252808988764045
16,123,670,0.5074626865671642
16,126,365,0.4794520547945205
93,126,1200,0.5708333333333333
123,126,580,0.5775862068965517
5,14,2795,0.5474060822898033
8,102,355,0.4788732394366197
11,81,410,0.5487804878048781
11,102,455,0.5604395604395604
39,102,490,0.4387755102040816
81,102,130,0.4230769230769231
20,22,895,0.553072625698324
20,42,1060,0.6132075471698113
22,82,480,0.625
9,86,980,0.46938775510204084
9,126,520,0.5096153846153846
9,135,300,0.4666666666666667
126,135,365,0.5205479452054794
17,80,80,0.4375
29,101,1865,0.5067024128686327
80,84,380,0.5921052631578947
80,101,220,0.5454545454545454
19,26,1755,0.42450142450142453
19,37,580,0.43103448275862066
19,76,455,0.4065934065934066
26,76,1455,0.4329896907216495
39,120,540,0.46296296296296297
84,120,935,0.5187165775401069
14,112,915,0.4808743169398907
18,38,250,0.52
38,105,1055,0.46445497630331756
38,112,360,0.4722222222222222
105,112,295,0.423728813559322
27,28,1575,0.5555555555555556
28,94,440,0.45454545454545453
54,94,220,0.5681818181818182
8,41,175,0.45714285714285713
64,90,385,0.44155844155844154
64,108,620,0.5967741935483871
90,108,215,0.5116279069767442
90,110,360,0.5694444444444444
108,110,360,0.4722222222222222
25,83,355,0.5211267605633803
40,83,315,0.4444444444444444
71,83,450,0.4666666666666667
83,93,600,0.5166666666666667
94,104,845,0.5325443786982249
1,67,185,0.5135135135135135
47,67,790,0.6265822784810127
47,84,1390,0.5503597122302158
1,4,240,0.4375
4,38,320,0.390625
4,84,810,0.5432098765432098
4,108,275,0.5818181818181818
38,108,245,0.4489795918367347
5,21,915,0.45901639344262296
21,36,1245,0.4899598393574297
36,85,1115,0.5739910313901345
12,63,465,0.4731182795698925
63,74,2045,0.4449877750611247
17,110,515,0.4854368932038835
8,95,65,0.46153846153846156
8,135,575,0.5478260869565217
15,95,135,0.4074074074074074
15,135,220,0.4772727272727273
49,95,100,0.4
49,135,165,0.6363636363636364
95,135,140,0.6428571428571429
11,43,430,0.43023255813953487
43,69,385,0.44155844155844154
43,126,190,0.3684210526315789
69,126,1165,0.5407725321888412
20,38,715,0.5104895104895105
20,40,990,0.5252525252525253
20,41,605,0.5950413223140496
16,39,865,0.47398843930635837
16,109,235,0.574468085106383
26,109,715,0.46853146853146854
15,73,775,0.4645161290322581
21,73,1020,0.5147058823529411
39,73,1955,0.5191815856777494
16,22,1115,0.4798206278026906
16,61,215,0.4418604651162791
22,61,420,0.47619047619047616
22,138,935,0.48663101604278075
61,138,180,0.5277777777777778
33,40,320,0.515625
33,42,375,0.5866666666666667
33,67,235,0.5531914893617021
33,126,170,0.6176470588235294
40,126,1570,0.47770700636942676
5,47,1085,0.5161290322580645
5,97,815,0.5153374233128835
46,47,410,0.3780487804878049
46,101,820,0.47560975609756095
47,97,630,0.5634920634920635
64,84,1385,0.48375451263537905
6,98,360,0.3472222222222222
26,98,970,0.4484536082474227
52,71,1275,0.47843137254901963
52,98,200,0.4
11,98,395,0.3924050632911392
22,98,400,0.475
31,98,390,0.47435897435897434
13,20,455,0.4945054945054945
13,28,545,0.4954128440366973
20,28,585,0.5384615384615384
28,73,855,0.49122807017543857
20,45,185,0.5135135135135135
20,138,380,0.5131578947368421
45,107,115,0.43478260869565216
45,138,375,0.5866666666666667
71,107,665,0.518796992481203
107,138,170,0.4117647058823529
14,63,3230,0.43343653250773995
28,39,1225,0.49795918367346936
10,26,1455,0.44329896907216493
10,110,455,0.45054945054945056
11,53,890,0.3651685393258427
11,89,345,0.463768115942029
11,121,680,0.4338235294117647
38,89,235,0.574468085106383
53,89,165,0.36363636363636365
53,121,215,0.5348837209302325
89,121,125,0.64
25,109,385,0.5064935064935064
40,109,565,0.5132743362831859
99,109,245,0.4489795918367347
20,26,1375,0.5563636363636364
39,101,1485,0.494949494949495
5,65,325,0.5076923076923077
5,155,230,0.5869565217391305
65,155,80,0.4375
7,30,1670,0.5748502994011976
7,33,295,0.4745762711864407
7,41,1100,0.44545454545454544
7,104,1480,0.5371621621621622
30,33,300,0.4
33,41,185,0.5945945945945946
33,104,355,0.5915492957746479
13,31,805,0.4409937888198758
31,67,1460,0.5547945205479452
31,121,560,0.6160714285714286
42,121,660,0.5075757575757576
10,37,620,0.45161290322580644
15,68,535,0.514018691588785
22,68,690,0.45652173913043476
63,68,745,0.44966442953020136
1,75,1410,0.5673758865248227
1,107,365,0.4931506849315068
74,107,545,0.46788990825688076
74,110,1210,0.4628099173553719
107,110,195,0.6410256410256411
34,41,330,0.4090909090909091
34,96,200,0.45
34,110,280,0.5535714285714286
34,114,305,0.32786885245901637
41,114,420,0.44047619047619047
96,114,450,0.5111111111111111
37,113,340,0.47058823529411764
73,113,385,0.5584415584415584
21,22,1445,0.5121107266435986
21,97,1010,0.37623762376237624
21,126,580,0.47413793103448276
22,97,1090,0.5229357798165137
97,126,565,0.48672566371681414
15,129,250,0.54
30,93,3055,0.5057283142389526
93,129,1540,0.4155844155844156
5,39,1690,0.4881656804733728
5,43,400,0.525
39,43,360,0.4861111111111111
10,32,145,0.4482758620689655
10,40,985,0.43147208121827413
32,40,1015,0.5172413793103449
15,105,880,0.4772727272727273
16,44,635,0.47244094488188976
16,63,735,0.4897959183673469
16,105,825,0.503030303030303
44,63,610,0.45901639344262296
63,105,1145,0.42358078602620086
2,81,170,0.5294117647058824
2,126,935,0.5401069518716578
52,81,150,0.5333333333333333
52,126,125,0.56
55,81,45,0.6666666666666666
55,126,100,0.5
81,126,155,0.5483870967741935
21,32,485,0.5257731958762887
21,75,1035,0.4830917874396135
21,155,230,0.43478260869565216
32,155,105,0.5238095238095238
80,83,70,0.5714285714285714
80,110,125,0.48
83,110,180,0.6388888888888888
87,113,320,0.5
2,90,715,0.5454545454545454
18,90,260,0.5
20,25,840,0.5178571428571429
25,69,1975,0.47341772151898737
63,69,1535,0.5179153094462541
14,32,1425,0.5859649122807018
5,37,605,0.5702479338842975
37,62,310,0.5
37,104,1870,0.5828877005347594
10,17,445,0.47191011235955055
10,68,435,0.4827586206896552
17,99,650,0.5076923076923077
40,68,780,0.3974358974358974
68,99,600,0.4583333333333333
27,97,1415,0.5123674911660777
6,53,830,0.39156626506024095
6,65,320,0.40625
